"lon","lat","layer","bioregion"
11.1,40.4,"seafloor",10
11.1,40.6,"seafloor",10
11.1,40.8,"seafloor",10
11.1,41,"seafloor",10
11.1,41.2,"seafloor",10
11.1,41.4,"seafloor",10
11.1,41.6,"seafloor",10
11.1,41.8,"seafloor",1
11.1,42,"seafloor",1
11.3,33.4,"seafloor",2
11.3,33.6,"seafloor",2
11.3,33.8,"seafloor",2
11.3,34,"seafloor",2
11.3,34.2,"seafloor",2
11.3,34.4,"seafloor",2
11.3,34.6,"seafloor",2
11.3,35,"seafloor",2
11.3,35.2,"seafloor",2
11.3,35.4,"seafloor",2
11.3,35.6,"seafloor",2
11.3,35.8,"seafloor",17
11.3,36,"seafloor",17
11.3,36.2,"seafloor",13
11.3,36.4,"seafloor",13
11.3,36.6,"seafloor",2
11.3,36.8,"seafloor",12
11.3,37,"seafloor",5
11.3,37.2,"seafloor",13
11.3,37.4,"seafloor",1
11.3,37.6,"seafloor",1
11.3,37.8,"seafloor",1
11.3,38,"seafloor",1
11.3,38.2,"seafloor",13
11.3,38.4,"seafloor",1
11.3,38.6,"seafloor",10
11.3,38.8,"seafloor",10
11.3,39,"seafloor",10
11.3,39.2,"seafloor",10
11.3,39.4,"seafloor",10
11.3,39.6,"seafloor",10
11.3,39.8,"seafloor",10
11.3,40,"seafloor",10
11.3,40.2,"seafloor",10
11.3,40.4,"seafloor",10
11.3,40.6,"seafloor",10
11.3,40.8,"seafloor",10
11.3,41,"seafloor",24
11.3,41.2,"seafloor",10
11.3,41.4,"seafloor",1
11.3,41.6,"seafloor",1
11.3,41.8,"seafloor",1
11.3,42,"seafloor",1
11.3,42.2,"seafloor",13
11.5,33.4,"seafloor",2
11.5,33.6,"seafloor",2
11.5,33.8,"seafloor",2
11.5,34,"seafloor",2
11.5,34.2,"seafloor",2
11.5,34.4,"seafloor",2
11.5,34.6,"seafloor",2
11.5,34.8,"seafloor",2
11.5,35,"seafloor",2
11.5,35.2,"seafloor",2
11.5,35.4,"seafloor",2
11.5,35.6,"seafloor",2
11.5,35.8,"seafloor",2
11.5,36,"seafloor",13
11.5,36.2,"seafloor",5
11.5,36.4,"seafloor",9
11.5,36.6,"seafloor",9
11.5,36.8,"seafloor",8
11.5,37,"seafloor",8
11.5,37.2,"seafloor",8
11.5,37.4,"seafloor",1
11.5,37.6,"seafloor",1
11.5,37.8,"seafloor",1
11.5,38,"seafloor",1
11.5,38.2,"seafloor",1
11.5,38.4,"seafloor",1
11.5,38.6,"seafloor",10
11.5,38.8,"seafloor",10
11.5,39,"seafloor",24
11.5,39.2,"seafloor",24
11.5,39.4,"seafloor",10
11.5,39.6,"seafloor",10
11.5,39.8,"seafloor",10
11.5,40,"seafloor",10
11.5,40.2,"seafloor",10
11.5,40.4,"seafloor",10
11.5,40.6,"seafloor",10
11.5,40.8,"seafloor",10
11.5,41,"seafloor",24
11.5,41.2,"seafloor",10
11.5,41.4,"seafloor",10
11.5,41.6,"seafloor",10
11.5,41.8,"seafloor",1
11.5,42,"seafloor",1
11.5,42.2,"seafloor",13
11.7,33.4,"seafloor",2
11.7,33.6,"seafloor",2
11.7,33.8,"seafloor",2
11.7,34,"seafloor",2
11.7,34.2,"seafloor",2
11.7,34.4,"seafloor",2
11.7,34.6,"seafloor",2
11.7,34.8,"seafloor",2
11.7,35,"seafloor",2
11.7,35.2,"seafloor",2
11.7,35.4,"seafloor",2
11.7,35.6,"seafloor",2
11.7,35.8,"seafloor",12
11.7,36,"seafloor",12
11.7,36.2,"seafloor",9
11.7,36.4,"seafloor",9
11.7,36.6,"seafloor",9
11.7,36.8,"seafloor",8
11.7,37,"seafloor",8
11.7,37.2,"seafloor",1
11.7,37.4,"seafloor",17
11.7,37.6,"seafloor",1
11.7,37.8,"seafloor",1
11.7,38,"seafloor",1
11.7,38.2,"seafloor",1
11.7,38.4,"seafloor",1
11.7,38.6,"seafloor",10
11.7,38.8,"seafloor",10
11.7,39,"seafloor",24
11.7,39.2,"seafloor",10
11.7,39.4,"seafloor",10
11.7,39.6,"seafloor",10
11.7,39.8,"seafloor",10
11.7,40,"seafloor",10
11.7,40.2,"seafloor",10
11.7,40.4,"seafloor",24
11.7,40.6,"seafloor",24
11.7,40.8,"seafloor",10
11.7,41,"seafloor",10
11.7,41.2,"seafloor",10
11.7,41.4,"seafloor",10
11.7,41.6,"seafloor",10
11.7,41.8,"seafloor",1
11.7,42,"seafloor",13
11.9,33.2,"seafloor",2
11.9,33.4,"seafloor",2
11.9,33.6,"seafloor",2
11.9,33.8,"seafloor",2
11.9,34,"seafloor",2
11.9,34.2,"seafloor",2
11.9,34.4,"seafloor",2
11.9,34.6,"seafloor",2
11.9,34.8,"seafloor",2
11.9,35,"seafloor",2
11.9,35.2,"seafloor",2
11.9,35.4,"seafloor",2
11.9,35.6,"seafloor",2
11.9,35.8,"seafloor",12
11.9,36,"seafloor",9
11.9,36.2,"seafloor",9
11.9,36.4,"seafloor",9
11.9,36.6,"seafloor",8
11.9,37,"seafloor",8
11.9,37.2,"seafloor",12
11.9,37.4,"seafloor",17
11.9,37.6,"seafloor",17
11.9,37.8,"seafloor",1
11.9,38,"seafloor",1
11.9,38.2,"seafloor",1
11.9,38.4,"seafloor",1
11.9,38.6,"seafloor",10
11.9,38.8,"seafloor",10
11.9,39,"seafloor",10
11.9,39.2,"seafloor",24
11.9,39.4,"seafloor",10
11.9,39.6,"seafloor",10
11.9,39.8,"seafloor",10
11.9,40,"seafloor",10
11.9,40.2,"seafloor",6
11.9,40.4,"seafloor",10
11.9,40.6,"seafloor",10
11.9,40.8,"seafloor",24
11.9,41,"seafloor",24
11.9,41.2,"seafloor",10
11.9,41.4,"seafloor",10
11.9,41.6,"seafloor",1
11.9,41.8,"seafloor",1
12.1,33.2,"seafloor",2
12.1,33.4,"seafloor",2
12.1,33.6,"seafloor",2
12.1,33.8,"seafloor",2
12.1,34,"seafloor",2
12.1,34.2,"seafloor",17
12.1,34.4,"seafloor",2
12.1,34.6,"seafloor",2
12.1,34.8,"seafloor",2
12.1,35,"seafloor",2
12.1,35.2,"seafloor",2
12.1,35.4,"seafloor",2
12.1,35.6,"seafloor",17
12.1,35.8,"seafloor",9
12.1,36,"seafloor",9
12.1,36.2,"seafloor",8
12.1,36.4,"seafloor",8
12.1,36.6,"seafloor",7
12.1,37,"seafloor",5
12.1,37.2,"seafloor",17
12.1,37.4,"seafloor",17
12.1,37.6,"seafloor",13
12.1,37.8,"seafloor",1
12.1,38.2,"seafloor",1
12.1,38.4,"seafloor",10
12.1,38.6,"seafloor",1
12.1,38.8,"seafloor",10
12.1,39,"seafloor",10
12.1,39.2,"seafloor",10
12.1,39.4,"seafloor",6
12.1,39.6,"seafloor",6
12.1,39.8,"seafloor",6
12.1,40,"seafloor",10
12.1,40.2,"seafloor",6
12.1,40.4,"seafloor",10
12.1,40.6,"seafloor",10
12.1,40.8,"seafloor",10
12.1,41,"seafloor",10
12.1,41.2,"seafloor",10
12.1,41.4,"seafloor",1
12.1,41.6,"seafloor",1
12.1,41.8,"seafloor",13
12.3,33,"seafloor",2
12.3,33.2,"seafloor",2
12.3,33.4,"seafloor",2
12.3,33.6,"seafloor",2
12.3,33.8,"seafloor",2
12.3,34,"seafloor",17
12.3,34.2,"seafloor",17
12.3,34.4,"seafloor",17
12.3,34.6,"seafloor",2
12.3,34.8,"seafloor",2
12.3,35,"seafloor",2
12.3,35.2,"seafloor",2
12.3,35.4,"seafloor",2
12.3,35.6,"seafloor",2
12.3,35.8,"seafloor",9
12.3,36,"seafloor",9
12.3,36.2,"seafloor",8
12.3,36.4,"seafloor",8
12.3,36.6,"seafloor",1
12.3,36.8,"seafloor",23
12.3,37,"seafloor",13
12.3,37.2,"seafloor",17
12.3,37.4,"seafloor",17
12.3,37.6,"seafloor",17
12.3,37.8,"seafloor",17
12.3,38.2,"seafloor",1
12.3,38.4,"seafloor",10
12.3,38.6,"seafloor",1
12.3,38.8,"seafloor",24
12.3,39,"seafloor",24
12.3,39.2,"seafloor",10
12.3,39.4,"seafloor",10
12.3,39.6,"seafloor",6
12.3,39.8,"seafloor",10
12.3,40,"seafloor",6
12.3,40.2,"seafloor",6
12.3,40.4,"seafloor",6
12.3,40.6,"seafloor",10
12.3,40.8,"seafloor",24
12.3,41,"seafloor",10
12.3,41.2,"seafloor",10
12.3,41.4,"seafloor",13
12.3,41.6,"seafloor",13
12.5,33,"seafloor",2
12.5,33.2,"seafloor",2
12.5,33.4,"seafloor",17
12.5,33.6,"seafloor",17
12.5,33.8,"seafloor",17
12.5,34,"seafloor",17
12.5,34.2,"seafloor",13
12.5,34.4,"seafloor",17
12.5,34.6,"seafloor",2
12.5,34.8,"seafloor",2
12.5,35,"seafloor",2
12.5,35.2,"seafloor",2
12.5,35.4,"seafloor",2
12.5,35.8,"seafloor",8
12.5,36,"seafloor",8
12.5,36.2,"seafloor",8
12.5,36.4,"seafloor",8
12.5,36.6,"seafloor",1
12.5,36.8,"seafloor",8
12.5,37,"seafloor",12
12.5,37.2,"seafloor",12
12.5,37.4,"seafloor",5
12.5,38.2,"seafloor",1
12.5,38.4,"seafloor",1
12.5,38.6,"seafloor",1
12.5,38.8,"seafloor",24
12.5,39,"seafloor",10
12.5,39.2,"seafloor",10
12.5,39.4,"seafloor",10
12.5,39.6,"seafloor",6
12.5,39.8,"seafloor",10
12.5,40,"seafloor",10
12.5,40.2,"seafloor",10
12.5,40.4,"seafloor",6
12.5,40.6,"seafloor",10
12.5,40.8,"seafloor",10
12.5,41,"seafloor",10
12.5,41.2,"seafloor",1
12.5,41.4,"seafloor",17
12.5,44.4,"seafloor",19
12.5,44.6,"seafloor",19
12.5,45.2,"seafloor",19
12.7,33,"seafloor",2
12.7,33.2,"seafloor",17
12.7,33.4,"seafloor",13
12.7,33.6,"seafloor",9
12.7,33.8,"seafloor",9
12.7,34,"seafloor",13
12.7,34.2,"seafloor",13
12.7,34.4,"seafloor",17
12.7,34.6,"seafloor",17
12.7,34.8,"seafloor",17
12.7,35,"seafloor",2
12.7,35.2,"seafloor",2
12.7,35.4,"seafloor",2
12.7,35.6,"seafloor",17
12.7,35.8,"seafloor",8
12.7,36,"seafloor",7
12.7,36.2,"seafloor",8
12.7,36.4,"seafloor",23
12.7,36.6,"seafloor",23
12.7,36.8,"seafloor",8
12.7,37,"seafloor",9
12.7,37.2,"seafloor",5
12.7,37.4,"seafloor",5
12.7,38.4,"seafloor",10
12.7,38.6,"seafloor",10
12.7,38.8,"seafloor",24
12.7,39,"seafloor",10
12.7,39.2,"seafloor",10
12.7,39.4,"seafloor",10
12.7,39.6,"seafloor",6
12.7,39.8,"seafloor",6
12.7,40,"seafloor",6
12.7,40.2,"seafloor",6
12.7,40.4,"seafloor",6
12.7,40.6,"seafloor",6
12.7,40.8,"seafloor",10
12.7,41,"seafloor",1
12.7,41.2,"seafloor",1
12.7,44.2,"seafloor",18
12.7,44.4,"seafloor",3
12.7,44.6,"seafloor",3
12.7,44.8,"seafloor",3
12.7,45,"seafloor",19
12.7,45.2,"seafloor",19
12.7,45.4,"seafloor",19
12.9,33,"seafloor",2
12.9,33.2,"seafloor",13
12.9,33.4,"seafloor",9
12.9,33.6,"seafloor",9
12.9,33.8,"seafloor",9
12.9,34,"seafloor",9
12.9,34.2,"seafloor",9
12.9,34.4,"seafloor",17
12.9,34.6,"seafloor",17
12.9,34.8,"seafloor",13
12.9,35,"seafloor",2
12.9,35.2,"seafloor",17
12.9,35.4,"seafloor",13
12.9,35.6,"seafloor",9
12.9,36,"seafloor",7
12.9,36.2,"seafloor",7
12.9,36.4,"seafloor",7
12.9,36.6,"seafloor",7
12.9,36.8,"seafloor",8
12.9,37,"seafloor",17
12.9,37.2,"seafloor",2
12.9,37.4,"seafloor",12
12.9,38.2,"seafloor",1
12.9,38.4,"seafloor",1
12.9,38.6,"seafloor",24
12.9,38.8,"seafloor",24
12.9,39,"seafloor",10
12.9,39.2,"seafloor",10
12.9,39.4,"seafloor",10
12.9,39.6,"seafloor",6
12.9,39.8,"seafloor",6
12.9,40,"seafloor",6
12.9,40.2,"seafloor",6
12.9,40.4,"seafloor",6
12.9,40.6,"seafloor",10
12.9,41.2,"seafloor",13
12.9,44.2,"seafloor",3
12.9,44.4,"seafloor",3
12.9,44.6,"seafloor",3
12.9,44.8,"seafloor",3
12.9,45,"seafloor",3
12.9,45.2,"seafloor",3
12.9,45.4,"seafloor",19
13.1,33,"seafloor",2
13.1,33.2,"seafloor",13
13.1,33.4,"seafloor",9
13.1,33.6,"seafloor",9
13.1,33.8,"seafloor",9
13.1,34,"seafloor",9
13.1,34.2,"seafloor",9
13.1,34.4,"seafloor",17
13.1,34.6,"seafloor",13
13.1,34.8,"seafloor",9
13.1,35,"seafloor",17
13.1,35.2,"seafloor",9
13.1,35.4,"seafloor",9
13.1,35.6,"seafloor",8
13.1,35.8,"seafloor",7
13.1,36,"seafloor",7
13.1,36.2,"seafloor",8
13.1,36.4,"seafloor",8
13.1,36.6,"seafloor",23
13.1,36.8,"seafloor",8
13.1,37,"seafloor",8
13.1,37.2,"seafloor",8
13.1,37.4,"seafloor",17
13.1,38.4,"seafloor",1
13.1,38.6,"seafloor",10
13.1,38.8,"seafloor",1
13.1,39,"seafloor",10
13.1,39.2,"seafloor",10
13.1,39.4,"seafloor",6
13.1,39.6,"seafloor",6
13.1,39.8,"seafloor",10
13.1,40,"seafloor",10
13.1,40.2,"seafloor",10
13.1,40.4,"seafloor",24
13.1,40.6,"seafloor",10
13.1,40.8,"seafloor",1
13.1,44,"seafloor",19
13.1,44.2,"seafloor",3
13.1,44.4,"seafloor",3
13.1,44.6,"seafloor",3
13.1,44.8,"seafloor",3
13.1,45,"seafloor",3
13.1,45.2,"seafloor",3
13.1,45.4,"seafloor",19
13.3,33.2,"seafloor",13
13.3,33.4,"seafloor",9
13.3,33.6,"seafloor",9
13.3,33.8,"seafloor",9
13.3,34,"seafloor",9
13.3,34.2,"seafloor",9
13.3,34.4,"seafloor",17
13.3,34.6,"seafloor",9
13.3,34.8,"seafloor",9
13.3,35,"seafloor",17
13.3,35.2,"seafloor",9
13.3,35.4,"seafloor",9
13.3,35.6,"seafloor",8
13.3,35.8,"seafloor",7
13.3,36,"seafloor",8
13.3,36.2,"seafloor",8
13.3,36.4,"seafloor",8
13.3,36.6,"seafloor",23
13.3,36.8,"seafloor",8
13.3,37,"seafloor",8
13.3,37.2,"seafloor",8
13.3,38.4,"seafloor",10
13.3,38.6,"seafloor",24
13.3,38.8,"seafloor",10
13.3,39,"seafloor",10
13.3,39.2,"seafloor",6
13.3,39.4,"seafloor",6
13.3,39.6,"seafloor",10
13.3,39.8,"seafloor",10
13.3,40,"seafloor",10
13.3,40.2,"seafloor",24
13.3,40.4,"seafloor",10
13.3,40.6,"seafloor",24
13.3,40.8,"seafloor",1
13.3,41,"seafloor",1
13.3,43.8,"seafloor",18
13.3,44,"seafloor",3
13.3,44.2,"seafloor",3
13.3,44.4,"seafloor",3
13.3,44.6,"seafloor",3
13.3,44.8,"seafloor",3
13.3,45,"seafloor",3
13.3,45.2,"seafloor",3
13.3,45.4,"seafloor",19
13.5,33,"seafloor",2
13.5,33.2,"seafloor",9
13.5,33.4,"seafloor",9
13.5,33.6,"seafloor",9
13.5,33.8,"seafloor",9
13.5,34,"seafloor",9
13.5,34.2,"seafloor",9
13.5,34.4,"seafloor",13
13.5,34.6,"seafloor",9
13.5,34.8,"seafloor",9
13.5,35,"seafloor",13
13.5,35.2,"seafloor",8
13.5,35.4,"seafloor",8
13.5,35.6,"seafloor",8
13.5,35.8,"seafloor",8
13.5,36,"seafloor",8
13.5,36.2,"seafloor",8
13.5,36.4,"seafloor",16
13.5,36.6,"seafloor",8
13.5,36.8,"seafloor",8
13.5,37,"seafloor",8
13.5,38.4,"seafloor",10
13.5,38.6,"seafloor",10
13.5,38.8,"seafloor",24
13.5,39,"seafloor",10
13.5,39.2,"seafloor",6
13.5,39.4,"seafloor",10
13.5,39.6,"seafloor",10
13.5,39.8,"seafloor",10
13.5,40,"seafloor",10
13.5,40.2,"seafloor",10
13.5,40.4,"seafloor",24
13.5,40.6,"seafloor",10
13.5,41,"seafloor",1
13.5,43.8,"seafloor",19
13.5,44,"seafloor",3
13.5,44.2,"seafloor",3
13.5,44.4,"seafloor",3
13.5,44.6,"seafloor",19
13.5,44.8,"seafloor",3
13.5,45,"seafloor",3
13.7,33,"seafloor",13
13.7,33.2,"seafloor",9
13.7,33.4,"seafloor",9
13.7,33.6,"seafloor",9
13.7,33.8,"seafloor",9
13.7,34,"seafloor",9
13.7,34.2,"seafloor",9
13.7,34.4,"seafloor",9
13.7,34.6,"seafloor",9
13.7,34.8,"seafloor",9
13.7,35,"seafloor",8
13.7,35.2,"seafloor",8
13.7,35.4,"seafloor",8
13.7,35.6,"seafloor",8
13.7,35.8,"seafloor",8
13.7,36,"seafloor",8
13.7,36.2,"seafloor",7
13.7,36.4,"seafloor",8
13.7,36.6,"seafloor",8
13.7,36.8,"seafloor",8
13.7,37,"seafloor",8
13.7,38.2,"seafloor",1
13.7,38.4,"seafloor",1
13.7,38.6,"seafloor",10
13.7,38.8,"seafloor",10
13.7,39,"seafloor",10
13.7,39.2,"seafloor",10
13.7,39.4,"seafloor",10
13.7,39.6,"seafloor",10
13.7,39.8,"seafloor",24
13.7,40,"seafloor",10
13.7,40.2,"seafloor",10
13.7,40.4,"seafloor",10
13.7,40.6,"seafloor",10
13.7,40.8,"seafloor",1
13.7,41,"seafloor",12
13.7,43.8,"seafloor",3
13.7,44,"seafloor",3
13.7,44.2,"seafloor",3
13.7,44.4,"seafloor",3
13.7,44.6,"seafloor",19
13.7,44.8,"seafloor",19
13.9,33,"seafloor",13
13.9,33.2,"seafloor",9
13.9,33.4,"seafloor",8
13.9,33.6,"seafloor",9
13.9,33.8,"seafloor",9
13.9,34,"seafloor",9
13.9,34.2,"seafloor",9
13.9,34.4,"seafloor",9
13.9,34.6,"seafloor",9
13.9,34.8,"seafloor",9
13.9,35,"seafloor",8
13.9,35.2,"seafloor",8
13.9,35.4,"seafloor",8
13.9,35.6,"seafloor",8
13.9,35.8,"seafloor",8
13.9,36,"seafloor",7
13.9,36.2,"seafloor",8
13.9,36.4,"seafloor",8
13.9,36.6,"seafloor",8
13.9,36.8,"seafloor",7
13.9,38.2,"seafloor",1
13.9,38.4,"seafloor",10
13.9,38.6,"seafloor",10
13.9,38.8,"seafloor",10
13.9,39,"seafloor",10
13.9,39.2,"seafloor",10
13.9,39.4,"seafloor",6
13.9,39.6,"seafloor",24
13.9,39.8,"seafloor",24
13.9,40,"seafloor",24
13.9,40.2,"seafloor",10
13.9,40.4,"seafloor",10
13.9,43.4,"seafloor",18
13.9,43.6,"seafloor",3
13.9,43.8,"seafloor",3
13.9,44,"seafloor",3
13.9,44.2,"seafloor",3
13.9,44.4,"seafloor",3
13.9,44.6,"seafloor",19
14.1,33,"seafloor",9
14.1,33.2,"seafloor",9
14.1,33.4,"seafloor",8
14.1,33.6,"seafloor",8
14.1,33.8,"seafloor",8
14.1,34,"seafloor",8
14.1,34.2,"seafloor",9
14.1,34.4,"seafloor",9
14.1,34.6,"seafloor",9
14.1,34.8,"seafloor",9
14.1,35,"seafloor",8
14.1,35.2,"seafloor",8
14.1,35.4,"seafloor",8
14.1,35.6,"seafloor",8
14.1,35.8,"seafloor",7
14.1,36.2,"seafloor",8
14.1,36.4,"seafloor",8
14.1,36.6,"seafloor",7
14.1,36.8,"seafloor",8
14.1,38.2,"seafloor",1
14.1,38.4,"seafloor",1
14.1,38.6,"seafloor",1
14.1,38.8,"seafloor",10
14.1,39,"seafloor",6
14.1,39.2,"seafloor",10
14.1,39.4,"seafloor",6
14.1,39.6,"seafloor",10
14.1,39.8,"seafloor",10
14.1,40,"seafloor",10
14.1,40.2,"seafloor",10
14.1,40.4,"seafloor",1
14.1,40.6,"seafloor",1
14.1,42.8,"seafloor",17
14.1,43,"seafloor",19
14.1,43.2,"seafloor",3
14.1,43.4,"seafloor",3
14.1,43.6,"seafloor",18
14.1,43.8,"seafloor",18
14.1,44,"seafloor",3
14.1,44.2,"seafloor",3
14.1,44.4,"seafloor",3
14.1,44.6,"seafloor",19
14.3,32.8,"seafloor",9
14.3,33,"seafloor",9
14.3,33.2,"seafloor",8
14.3,33.4,"seafloor",8
14.3,33.6,"seafloor",8
14.3,33.8,"seafloor",8
14.3,34,"seafloor",8
14.3,34.2,"seafloor",9
14.3,34.4,"seafloor",13
14.3,34.6,"seafloor",9
14.3,34.8,"seafloor",8
14.3,35,"seafloor",8
14.3,35.2,"seafloor",8
14.3,35.4,"seafloor",8
14.3,35.6,"seafloor",8
14.3,36.2,"seafloor",8
14.3,36.4,"seafloor",8
14.3,36.6,"seafloor",8
14.3,36.8,"seafloor",5
14.3,38.2,"seafloor",1
14.3,38.4,"seafloor",10
14.3,38.8,"seafloor",10
14.3,39,"seafloor",6
14.3,39.2,"seafloor",10
14.3,39.4,"seafloor",10
14.3,39.6,"seafloor",10
14.3,39.8,"seafloor",10
14.3,40,"seafloor",1
14.3,40.2,"seafloor",10
14.3,40.4,"seafloor",1
14.3,42.6,"seafloor",18
14.3,42.8,"seafloor",18
14.3,43,"seafloor",18
14.3,43.2,"seafloor",18
14.3,43.4,"seafloor",18
14.3,43.6,"seafloor",18
14.3,43.8,"seafloor",18
14.3,44,"seafloor",3
14.3,44.2,"seafloor",3
14.5,32.8,"seafloor",9
14.5,33,"seafloor",8
14.5,33.2,"seafloor",7
14.5,33.4,"seafloor",7
14.5,33.6,"seafloor",8
14.5,33.8,"seafloor",8
14.5,34,"seafloor",9
14.5,34.2,"seafloor",9
14.5,34.4,"seafloor",9
14.5,34.6,"seafloor",8
14.5,34.8,"seafloor",8
14.5,35,"seafloor",8
14.5,35.2,"seafloor",8
14.5,35.4,"seafloor",8
14.5,35.6,"seafloor",8
14.5,36.2,"seafloor",7
14.5,36.4,"seafloor",12
14.5,36.6,"seafloor",13
14.5,38.2,"seafloor",1
14.5,38.4,"seafloor",10
14.5,38.8,"seafloor",24
14.5,39,"seafloor",10
14.5,39.2,"seafloor",10
14.5,39.4,"seafloor",10
14.5,39.6,"seafloor",24
14.5,39.8,"seafloor",10
14.5,40,"seafloor",1
14.5,40.2,"seafloor",1
14.5,40.4,"seafloor",1
14.5,42.6,"seafloor",13
14.5,42.8,"seafloor",12
14.5,43,"seafloor",13
14.5,43.2,"seafloor",18
14.5,43.4,"seafloor",18
14.5,43.6,"seafloor",18
14.5,43.8,"seafloor",18
14.5,44,"seafloor",19
14.5,44.2,"seafloor",19
14.7,32.6,"seafloor",13
14.7,32.8,"seafloor",9
14.7,33,"seafloor",8
14.7,33.2,"seafloor",7
14.7,33.4,"seafloor",7
14.7,33.6,"seafloor",8
14.7,33.8,"seafloor",8
14.7,34,"seafloor",9
14.7,34.2,"seafloor",13
14.7,34.4,"seafloor",9
14.7,34.6,"seafloor",9
14.7,34.8,"seafloor",8
14.7,35,"seafloor",8
14.7,35.2,"seafloor",8
14.7,35.4,"seafloor",8
14.7,35.6,"seafloor",13
14.7,35.8,"seafloor",17
14.7,36,"seafloor",9
14.7,36.2,"seafloor",7
14.7,36.4,"seafloor",13
14.7,36.6,"seafloor",17
14.7,38.4,"seafloor",10
14.7,38.6,"seafloor",1
14.7,38.8,"seafloor",10
14.7,39,"seafloor",10
14.7,39.2,"seafloor",10
14.7,39.4,"seafloor",10
14.7,39.6,"seafloor",10
14.7,39.8,"seafloor",10
14.7,40,"seafloor",10
14.7,40.2,"seafloor",9
14.7,40.4,"seafloor",12
14.7,42.4,"seafloor",18
14.7,42.6,"seafloor",12
14.7,42.8,"seafloor",12
14.7,43,"seafloor",13
14.7,43.2,"seafloor",13
14.7,43.4,"seafloor",18
14.7,43.6,"seafloor",18
14.7,43.8,"seafloor",18
14.7,44,"seafloor",19
14.9,32.6,"seafloor",9
14.9,32.8,"seafloor",9
14.9,33,"seafloor",7
14.9,33.2,"seafloor",7
14.9,33.4,"seafloor",7
14.9,33.6,"seafloor",7
14.9,33.8,"seafloor",8
14.9,34,"seafloor",8
14.9,34.2,"seafloor",9
14.9,34.4,"seafloor",9
14.9,34.6,"seafloor",9
14.9,34.8,"seafloor",9
14.9,35,"seafloor",8
14.9,35.2,"seafloor",8
14.9,35.4,"seafloor",9
14.9,35.6,"seafloor",13
14.9,35.8,"seafloor",17
14.9,36,"seafloor",2
14.9,36.2,"seafloor",7
14.9,36.4,"seafloor",17
14.9,36.6,"seafloor",13
14.9,38.8,"seafloor",10
14.9,39,"seafloor",10
14.9,39.2,"seafloor",10
14.9,39.4,"seafloor",10
14.9,39.6,"seafloor",10
14.9,39.8,"seafloor",10
14.9,40,"seafloor",8
14.9,42.2,"seafloor",18
14.9,42.4,"seafloor",13
14.9,42.6,"seafloor",12
14.9,42.8,"seafloor",12
14.9,43,"seafloor",12
14.9,43.2,"seafloor",13
14.9,43.4,"seafloor",13
14.9,43.6,"seafloor",18
14.9,43.8,"seafloor",18
15.1,32.6,"seafloor",9
15.1,32.8,"seafloor",7
15.1,33,"seafloor",7
15.1,33.2,"seafloor",7
15.1,33.4,"seafloor",7
15.1,33.6,"seafloor",7
15.1,33.8,"seafloor",7
15.1,34,"seafloor",8
15.1,34.2,"seafloor",9
15.1,34.4,"seafloor",9
15.1,34.6,"seafloor",9
15.1,34.8,"seafloor",9
15.1,35,"seafloor",9
15.1,35.2,"seafloor",8
15.1,35.4,"seafloor",9
15.1,35.6,"seafloor",17
15.1,35.8,"seafloor",17
15.1,36,"seafloor",17
15.1,36.2,"seafloor",13
15.1,36.4,"seafloor",17
15.1,38.4,"seafloor",1
15.1,39,"seafloor",10
15.1,39.2,"seafloor",24
15.1,39.4,"seafloor",24
15.1,39.6,"seafloor",10
15.1,39.8,"seafloor",10
15.1,40,"seafloor",8
15.1,42.2,"seafloor",18
15.1,42.4,"seafloor",13
15.1,42.6,"seafloor",12
15.1,42.8,"seafloor",12
15.1,43,"seafloor",12
15.1,43.2,"seafloor",12
15.1,43.4,"seafloor",13
15.1,43.6,"seafloor",13
15.1,43.8,"seafloor",18
15.3,32.6,"seafloor",9
15.3,32.8,"seafloor",7
15.3,33,"seafloor",7
15.3,33.2,"seafloor",7
15.3,33.4,"seafloor",7
15.3,33.6,"seafloor",7
15.3,33.8,"seafloor",7
15.3,34,"seafloor",8
15.3,34.2,"seafloor",9
15.3,34.4,"seafloor",9
15.3,34.6,"seafloor",9
15.3,34.8,"seafloor",9
15.3,35,"seafloor",13
15.3,35.2,"seafloor",8
15.3,35.4,"seafloor",8
15.3,35.6,"seafloor",9
15.3,35.8,"seafloor",9
15.3,36,"seafloor",9
15.3,36.2,"seafloor",7
15.3,36.4,"seafloor",8
15.3,36.6,"seafloor",17
15.3,36.8,"seafloor",8
15.3,37.4,"seafloor",23
15.3,37.6,"seafloor",23
15.3,38.4,"seafloor",1
15.3,38.6,"seafloor",10
15.3,39,"seafloor",10
15.3,39.2,"seafloor",24
15.3,39.4,"seafloor",10
15.3,39.6,"seafloor",1
15.3,39.8,"seafloor",1
15.3,42.2,"seafloor",17
15.3,42.4,"seafloor",13
15.3,42.6,"seafloor",13
15.3,42.8,"seafloor",13
15.3,43,"seafloor",12
15.3,43.2,"seafloor",13
15.3,43.4,"seafloor",12
15.3,43.6,"seafloor",13
15.5,32,"seafloor",2
15.5,32.2,"seafloor",2
15.5,32.4,"seafloor",17
15.5,32.6,"seafloor",8
15.5,32.8,"seafloor",7
15.5,33,"seafloor",7
15.5,33.2,"seafloor",7
15.5,33.4,"seafloor",7
15.5,33.6,"seafloor",7
15.5,33.8,"seafloor",7
15.5,34,"seafloor",8
15.5,34.2,"seafloor",9
15.5,34.4,"seafloor",9
